Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,492	113,56
0,459	112,07
0,424	110,85
0,393	109,48
0,361	108,06
0,331	107,10
0,302	105,81
0,273	104,93
0,245	103,72
0,218	102,69
0,195	101,93
0,171	100,94
0,149	100,04
0,129	99,33
0,110	98,52
0,094	97,79
0,079	97,27
0,064	96,62
0,050	96,14
0,039	95,59
0,028	95,14
0,019	94,78
0,011	94,39
0,006	93,96
0,003	93,68
0,000	93,39
0,000	93,13
-0,002	93,01
0,000	92,86
0,003	92,79
0,008	92,70
0,014	92,69
0,022	92,69
0,031	92,72
0,041	92,84
0,053	92,93
0,068	93,09
0,083	93,25
0,099	93,44
0,118	93,71
0,137	93,95
0,157	94,31
0,181	94,71
0,204	95,02
0,228	95,51
0,254	96,07
0,281	96,46
0,309	97,08
0,339	97,67
0,369	98,22
0,402	98,95
0,435	99,54
0,468	100,34
0,503	101,14
0,539	101,86
0,575	102,77
0,611	103,80
0,649	104,64
0,688	105,79
0,726	106,97
0,763	107,98
0,803	109,29
0,844	110,65
0,884	111,80
0,927	113,31
0,968	114,56
1,007	116,15
1,048	117,79
1,089	119,26
1,129	121,00
1,170	122,78
1,210	124,31
1,250	126,25
1,288	127,86
1,326	130,05
1,363	132,19
1,401	134,10
1,439	136,45
1,475	138,84
1,511	140,83
1,546	143,39
1,577	145,91
1,608	148,00
1,640	150,51
1,670	153,22
1,698	155,32
1,728	157,98
1,755	160,60
1,780	162,72
1,805	165,29
1,828	167,35
1,850	169,99
1,871	172,34
1,890	174,25
1,907	176,56
1,924	178,80
1,938	180,53
1,951	182,50
1,962	184,36
1,971	185,73
1,981	187,37
1,987	188,85
1,993	189,89
2,000	191,03
2,001	191,98
2,003	192,62
2,003	193,36
2,003	193,81
2,000	193,99
1,996	194,23
1,990	194,18
1,982	194,10
1,973	193,69
1,962	193,38
1,949	192,85
1,935	191,92
1,921	191,17
1,905	190,12
1,887	188,99
1,866	187,92
1,846	186,48
1,824	184,93
1,800	183,65
1,777	181,97
1,751	180,53
1,723	178,74
1,695	176,98
1,665	175,60
1,635	173,47
1,604	171,61
1,572	169,92
1,539	167,78
1,505	165,69
1,470	163,95
1,434	161,68
1,396	159,36
1,359	157,50
1,321	155,12
1,283	152,84
1,244	150,88
1,206	148,45
1,166	146,15
1,125	144,25
1,084	141,93
1,045	140,07
1,004	137,71
0,963	135,48
0,922	133,55
0,881	131,38
0,840	129,30
0,800	127,53
0,760	125,50
0,721	123,45
0,682	121,96
0,644	120,06
0,606	118,26
0,569	116,98
0,531	115,07
0,496	113,85
0,462	112,31
0,427	110,84
0,396	109,70
0,364	108,25
0,335	106,94
0,305	105,81
0,275	104,74
0,248	103,59
0,221	102,71
0,196	101,67
0,173	100,91
0,152	100,01
0,132	99,15
0,113	98,47
0,096	97,75
0,080	97,00
0,064	96,51
0,052	95,87
0,039	95,44
0,030	94,94
0,020	94,48
0,013	94,12
0,006	93,74
0,003	93,45
0,002	93,25
0,000	93,00
0,000	92,86
0,000	92,73
0,003	92,59
0,008	92,55
0,013	92,53
0,020	92,52
0,030	92,55
0,041	92,63
0,052	92,73
0,066	92,84
0,080	92,99
0,097	93,22
0,115	93,45
0,135	93,70
0,156	94,07
0,178	94,40
0,201	94,84
0,226	95,21
0,251	95,77
0,278	96,32
0,306	96,81
0,336	97,46
0,366	98,14
0,397	98,72
0,430	99,52
0,465	100,30
0,500	101,00
0,534	101,84
0,572	102,61
0,608	103,60
0,646	104,65
0,683	105,53
0,721	106,71
0,760	107,97
0,800	108,99
0,839	110,35
0,881	111,81
0,922	113,01
0,963	114,53
1,004	115,81
1,045	117,47
1,084	119,21
1,125	120,59
1,166	122,42
1,206	124,25
1,246	125,79
1,285	127,85
1,323	129,97
1,360	131,74
1,396	134,10
1,434	135,95
1,472	138,31
1,506	140,82
1,541	142,84
1,574	145,37
1,605	148,09
1,637	150,20
1,667	152,75
1,696	155,50
1,725	157,46
1,751	160,11
1,778	162,77
1,802	164,85
1,825	167,31
1,849	169,85
1,869	171,79
1,888	174,17
1,905	176,57
1,921	178,31
1,937	180,41
1,949	182,14
1,960	184,00
1,971	185,77
1,979	187,11
1,987	188,68
1,993	189,83
1,998	190,96
2,001	191,84
2,003	192,80
2,003	193,30
2,003	193,75
2,001	194,12
1,996	194,29
1,990	194,29
1,982	194,17
1,973	193,87
1,962	193,41
1,951	193,04
1,937	192,16
1,923	191,32
1,907	190,49
1,888	189,16
1,869	187,95
1,847	186,81
1,825	185,38
1,803	183,81
1,780	182,38
1,753	180,68
1,726	178,89
1,698	177,45
1,668	175,48
1,638	173,49
1,607	172,10
1,576	169,89
1,543	168,31
1,510	166,22
1,473	164,06
1,437	162,26
1,400	159,98
1,363	157,70
1,324	155,71
1,286	153,42
1,247	151,02
1,210	149,05
1,170	146,68
1,129	144,25
1,089	142,31
1,048	139,95
1,007	137,75
0,966	135,91
0,925	133,65
0,884	131,40
0,844	129,64
0,804	127,49
0,763	125,87
0,724	123,83
0,685	121,87
0,647	120,40
0,609	118,63
0,572	116,82
0,536	115,43
0,500	113,87
0,465	112,29
0,430	111,15
0,399	109,70
0,368	108,52
0,336	107,12
0,308	105,88
0,278	104,93
0,250	103,85
0,223	102,81
0,199	101,94
0,176	101,01
0,154	100,20
0,134	99,40
0,115	98,65
0,097	98,05
0,082	97,31
0,066	96,70
0,053	96,21
0,041	95,68
0,031	95,17
0,020	94,80
0,013	94,40
0,008	94,07
0,003	93,68
0,002	93,38
0,000	93,22
0,000	92,99
0,000	92,83
0,002	92,69
0,006	92,57
0,013	92,52
0,020	92,55
0,028	92,56
0,039	92,58
0,050	92,67
0,064	92,86
0,079	93,02
0,096	93,24
0,115	93,50
0,134	93,78
0,154	94,10
0,176	94,51
0,198	94,83
0,223	95,26
0,250	95,80
0,276	96,22
0,303	96,80
0,333	97,28
0,363	97,92
0,394	98,66
0,427	99,32
0,462	100,06
0,496	100,92
0,533	101,63
0,569	102,58
0,605	103,57
0,642	104,40
0,680	105,50
0,718	106,47
0,757	107,70
0,796	108,98
0,836	110,05
0,877	111,46
0,919	112,96
0,960	114,17
1,001	115,84
1,040	117,46
1,081	118,81
1,120	120,58
1,162	121,98
1,202	123,87
1,243	125,85
1,282	127,44
1,319	129,55
1,357	131,75
1,393	133,58
1,431	135,98
1,469	138,41
1,503	140,30
1,538	142,84
1,571	145,44
1,604	147,54
1,634	150,20
1,663	152,23
1,693	154,80
1,722	157,43
1,748	159,60
1,775	162,20
1,800	164,80
1,824	166,86
1,847	169,48
1,868	171,93
1,887	173,89
1,904	176,14
1,920	178,39
1,935	180,07
1,948	182,08
1,960	183,97
1,971	185,39
1,979	187,11
1,987	188,56
1,993	189,73
1,998	190,80
2,001	191,58
2,003	192,60
2,004	193,16
2,004	193,71
2,001	194,13
1,996	194,31
1,992	194,18
1,984	194,20
1,974	193,87
1,963	193,52
1,953	192,99
1,938	192,08
1,924	191,38
1,909	190,38
1,890	189,17
1,871	188,16
1,849	186,78
1,827	185,27
1,805	184,03
1,781	182,38
1,756	180,91
1,729	179,14
1,700	177,25
1,671	175,83
1,640	173,70
1,610	171,99
1,577	170,22
1,546	168,17
1,511	166,05
1,477	164,32
1,440	162,18
1,403	159,71
1,365	157,95
1,327	155,63
1,290	153,08
1,250	151,25
1,213	148,74
1,173	146,46
1,133	144,46
1,092	142,14
1,051	140,26
1,010	137,92
0,969	135,67
0,928	133,85
0,888	131,63
0,848	129,42
0,807	127,73
0,767	125,55
0,727	123,57
0,688	121,94
0,650	120,00
0,613	118,38
0,575	116,92
0,537	115,28
0,503	113,94
0,468	112,43
0,434	110,88
0,402	109,79
0,369	108,42
0,339	107,08
0,309	106,05
0,280	104,87
0,253	103,74
0,226	102,90
0,201	101,88
0,178	101,11
0,156	100,20
0,135	99,31
0,116	98,69
0,097	97,93
0,082	97,23
0,068	96,76
0,053	96,19
0,042	95,78
0,031	95,23
0,022	94,82
0,013	94,53
0,008	94,12
0,003	93,77
0,002	93,53
0,000	93,30
0,000	93,13
0,000	93,03
0,002	92,91
0,006	92,79
0,011	92,73
0,019	92,76
0,028	92,75
0,038	92,77
0,050	92,88
0,063	92,97
0,077	93,12
0,094	93,34
0,113	93,52
0,132	93,85
0,152	94,16
0,173	94,48
0,196	94,88
0,221	95,22
0,248	95,74
0,275	96,25
0,302	96,73
0,331	97,36
0,361	97,97
0,393	98,58
0,426	99,34
0,459	100,17
0,493	100,83
0,529	101,73
0,565	102,46
0,602	103,39
0,639	104,47
0,679	105,35
0,716	106,52
0,754	107,77
0,793	108,85
0,833	110,09
0,873	111,50
0,916	112,71
0,957	114,28
0,997	115,58
1,037	117,19
1,078	118,88
1,118	120,28
1,158	122,10
1,199	123,95
1,239	125,48
1,279	127,55
1,316	129,63
1,354	131,38
1,390	133,61
1,428	135,51
1,466	137,99
1,502	140,44
1,536	142,40
1,569	144,95
1,601	147,59
1,630	149,70
1,662	152,31
1,690	154,97
1,720	157,12
1,747	159,79
1,773	162,38
1,799	164,37
1,822	166,91
1,844	169,36
1,866	171,40
1,885	173,85
1,902	176,05
1,920	177,99
1,934	180,06
1,948	182,21
1,959	183,77
1,970	185,57
1,979	186,83
1,987	188,28
1,993	189,69
1,998	190,42
2,001	191,65
2,003	192,50
2,003	193,04
2,003	193,63
2,001	194,11
1,998	194,25
1,992	194,37
1,984	194,35
1,974	194,02
1,963	193,52
1,953	193,09
1,940	192,35
1,926	191,45
1,910	190,51
1,891	189,41
1,872	188,18
1,850	187,13
1,828	185,61
1,806	184,06
1,783	182,73
1,758	181,03
1,731	179,29
1,703	177,79
1,673	175,79
1,641	173,68
1,612	172,25
1,580	170,23
1,547	168,23
1,514	166,58
1,480	164,30
1,442	162,61
1,406	160,33
1,368	158,11
1,330	156,13
1,291	153,83
1,253	151,32
1,216	149,57
1,177	147,06
1,136	144,62
1,095	142,82
1,054	140,46
1,013	138,18
0,972	136,27
0,931	134,08
0,892	131,79
0,851	129,93
0,811	127,82
0,770	126,16
0,730	124,14
0,691	122,08
0,653	120,66
0,616	118,86
0,578	117,15
0,542	115,65
0,504	114,15
0,470	112,54
0,437	111,34
0,404	109,90
0,372	108,79
0,341	107,46
0,311	106,11
0,283	105,19
0,254	104,06
0,228	102,97
0,203	102,15
0,179	101,17
0,157	100,34
0,135	99,60
0,116	98,73
0,099	97,99
0,083	97,45
0,069	96,77
0,055	96,29
0,042	95,80
0,031	95,29
0,022	94,88
0,014	94,49
0,008	94,10
0,003	93,86
0,002	93,55
0,000	93,28
0,000	93,09
0,000	92,90
0,002	92,78
0,005	92,69
0,011	92,60
0,019	92,59
0,027	92,55
0,038	92,63
0,049	92,75
0,063	92,91
0,077	93,13
0,094	93,36
0,112	93,66
0,130	93,88
0,151	94,28
0,171	94,66
0,195	95,00
0,220	95,44
0,245	95,91
0,272	96,31
0,300	96,90
0,328	97,50
0,360	97,99
0,391	98,68
0,424	99,29
0,457	100,10
0,492	100,93
0,526	101,66
0,562	102,59
0,600	103,59
0,638	104,42
0,675	105,55
0,713	106,67
0,751	107,66
0,790	108,93
0,831	110,01
0,872	111,42
0,913	112,92
0,953	114,13
0,994	115,72
1,035	117,40
1,074	118,74
1,115	120,52
1,156	122,29
1,195	123,78
1,236	125,73
1,275	127,36
1,315	129,39
1,351	131,59
1,389	133,42
1,426	135,73
1,462	138,13
1,499	140,14
1,533	142,67
1,566	145,18
1,599	147,26
1,629	149,99
1,659	152,54
1,689	154,50
1,718	157,12
1,747	159,76
1,773	161,94
1,797	164,45
1,821	167,07
1,843	169,13
1,865	171,63
1,883	173,63
1,901	175,95
1,918	178,11
1,934	179,86
1,946	181,94
1,959	183,87
1,968	185,34
1,979	186,99
1,987	188,46
1,993	189,45
1,998	190,73
2,001	191,80
2,003	192,50
2,003	193,30
2,003	193,58
2,001	194,00
1,998	194,34
1,992	194,47
1,984	194,25
1,976	193,92
1,965	193,67
1,954	193,13
1,942	192,34
1,926	191,61
1,910	190,55
1,893	189,33
1,872	188,43
1,852	187,07
1,830	185,63
1,808	184,36
1,784	182,68
1,759	180,99
1,733	179,55
1,704	177,70
1,674	176,20
1,643	174,31
1,613	172,38
1,582	170,67
1,549	168,66
1,516	166,58
1,481	164,80
1,445	162,57
1,409	160,36
1,371	158,51
1,334	156,09
1,294	153,84
1,257	151,83
1,219	149,61
1,178	147,05
1,139	145,23
1,098	142,86
1,056	140,45
1,015	138,68
0,975	136,29
0,935	134,01
0,894	132,08
0,853	130,03
0,812	127,82
0,773	126,33
0,732	124,13
0,694	122,59
0,657	120,64
0,617	118,92
0,580	117,52
0,543	115,78
0,506	114,42
0,471	112,84
0,438	111,34
0,405	110,23
0,374	108,95
0,342	107,58
0,313	106,53
0,284	105,33
0,256	104,21
0,229	103,39
0,204	102,32
0,181	101,33
0,159	100,58
0,138	99,79
0,118	99,16
0,101	98,45
0,083	97,70
0,069	97,23
0,055	96,63
0,044	96,07
0,033	95,71
0,022	95,21
0,014	94,84
0,008	94,54
0,003	94,20
0,002	93,89
0,000	93,66
0,000	93,41
0,000	93,28
0,002	93,12
0,005	92,98
0,011	92,92
0,019	92,91
0,027	92,93
0,038	92,93
0,049	93,07
0,061	93,16
0,075	93,30
0,093	93,55
0,110	93,75
0,129	94,06
0,149	94,41
0,171	94,68
0,193	95,12
0,218	95,57
0,243	95,95
0,270	96,48
0,298	97,01
0,328	97,48
0,358	98,17
0,390	98,73
0,421	99,46
0,454	100,25
0,489	100,88
0,525	101,74
0,561	102,68
0,597	103,43
0,635	104,50
0,672	105,36
0,710	106,49
0,749	107,71
0,789	108,78
0,829	110,04
0,870	111,44
0,911	112,64
0,952	114,17
0,991	115,80
1,032	117,10
1,073	118,85
1,114	120,23
1,153	122,05
1,195	123,86
1,235	125,43
1,274	127,40
1,312	129,43
1,349	131,20
1,387	133,54
1,425	135,83
1,462	137,67
1,497	140,22
1,532	142,80
1,565	144,84
1,596	147,41
1,627	149,98
1,659	152,12
1,689	154,75
1,717	156,91
1,745	159,49
1,770	162,02
1,795	164,09
1,819	166,72
1,843	169,24
1,863	171,28
1,883	173,65
1,901	176,00
1,918	177,77
1,932	179,99
1,946	182,05
1,957	183,60
1,968	185,28
1,978	187,03
1,985	188,21
1,992	189,54
1,998	190,78
2,001	191,57
2,003	192,51
2,003	193,04
2,003	193,81
2,001	194,14
1,998	194,36
1,992	194,38
1,985	194,26
1,976	194,10
1,967	193,63
1,954	193,08
1,942	192,44
1,926	191,56
1,910	190,56
1,893	189,64
1,874	188,32
1,854	187,21
1,832	185,83
1,810	184,19
1,786	182,91
1,761	181,23
1,734	179,42
1,706	177,91
1,676	176,09
1,646	174,10
1,615	172,61
1,583	170,58
1,552	168,51
1,517	166,86
1,483	164,72
1,447	162,53
1,409	160,80
1,373	158,41
1,335	156,14
1,296	154,14
1,258	151,80
1,221	149,29
1,181	147,35
1,140	145,00
1,100	143,16
1,059	140,85
1,018	138,56
0,977	136,66
0,936	134,32
0,895	132,08
0,855	130,29
0,814	128,22
0,774	126,12
0,735	124,55
0,696	122,46
0,658	120,63
0,620	119,11
0,581	117,31
0,545	116,00
0,509	114,33
0,473	112,76
0,440	111,59
0,407	110,13
0,375	108,73
0,346	107,72
0,314	106,45
0,284	105,18
0,256	104,22
0,229	103,17
0,204	102,37
0,182	101,33
0,159	100,39
0,138	99,66
0,119	98,84
0,101	98,12
0,085	97,52
0,069	96,90
0,057	96,27
0,044	95,85
0,033	95,39
0,022	95,00
0,014	94,59
0,009	94,15
0,005	93,93
0,002	93,59
0,000	93,34
0,000	93,14
0,000	92,92
0,002	92,80
0,005	92,69
0,011	92,64
0,019	92,61
0,027	92,65
0,038	92,68
0,049	92,76
0,061	92,90
0,075	93,08
0,091	93,22
0,108	93,52
0,129	93,84
0,149	94,09
0,170	94,50
0,193	94,85
0,217	95,30
0,243	95,85
0,270	96,25
0,297	96,83
0,327	97,44
0,357	97,97
0,388	98,65
0,419	99,42
0,452	100,01
0,487	100,86
0,523	101,50
0,559	102,43
0,597	103,45
0,633	104,28
0,671	105,35
0,708	106,51
0,748	107,48
0,787	108,77
0,828	110,14
0,869	111,26
0,909	112,76
0,950	113,93
0,990	115,54
1,030	117,15
1,070	118,53
1,111	120,29
1,151	122,12
1,194	123,57
1,233	125,48
1,272	127,47
1,310	129,17
1,348	131,34
1,385	133,17
1,422	135,43
1,459	137,80
1,495	139,78
1,530	142,37
1,565	144,98
1,596	147,01
1,626	149,67
1,657	152,34
1,687	154,36
1,715	156,89
1,744	159,47
1,769	161,58
1,794	164,10
1,819	166,67
1,841	168,87
1,863	171,38
1,883	173,86
1,901	175,80
1,918	178,17
1,932	179,83
1,945	181,97
1,957	183,81
1,968	185,16
1,978	186,92
1,985	188,34
1,993	189,37
1,998	190,63
2,000	191,70
2,003	192,35
2,003	193,16
2,003	193,75
2,001	194,06
1,998	194,31
1,993	194,46
1,985	194,44
1,978	194,10
1,967	193,72
1,954	193,27
1,942	192,54
1,927	191,71
1,912	190,77
1,894	189,47
1,874	188,45
1,854	187,17
1,832	185,64
1,810	184,41
1,786	182,82
1,762	181,04
1,736	179,64
1,707	177,83
1,678	176,01
1,646	174,38
1,616	172,37
1,585	170,38
1,552	168,72
1,519	166,64
1,484	164,94
1,448	162,76
1,411	160,41
1,373	158,66
1,335	156,29
1,297	153,89
1,260	152,03
1,221	149,58
1,183	147,21
1,142	145,27
1,101	142,88
1,060	140,60
1,019	138,67
0,979	136,40
0,938	134,09
0,897	132,37
0,856	130,10
0,815	128,44
0,776	126,31
0,737	124,16
0,697	122,66
0,660	120,75
0,620	119,00
0,583	117,49
0,545	115,84
0,509	114,22
0,474	112,97
0,441	111,38
0,408	110,22
0,377	108,82
0,346	107,47
0,316	106,52
0,286	105,29
0,258	104,13
0,232	103,11
0,206	102,16
0,182	101,20
0,160	100,44
0,140	99,59
0,119	98,89
0,102	98,14
0,085	97,42
0,071	96,89
0,057	96,27
0,044	95,70
0,033	95,30
0,024	94,84
0,016	94,45
0,008	94,12
0,003	93,75
0,002	93,56
0,000	93,26
0,000	93,05
0,000	92,93
0,000	92,79
0,005	92,68
0,011	92,64
0,019	92,62
0,027	92,63
0,038	92,73
0,049	92,79
0,060	92,91
0,074	93,09
0,090	93,30
0,108	93,49
0,127	93,78
0,148	94,10
0,170	94,40
0,192	94,78
0,217	95,24
0,242	95,68
0,269	96,19
0,297	96,75
0,325	97,29
0,355	97,92
0,386	98,49
0,418	99,26
0,451	100,05
0,485	100,78
0,522	101,66
0,558	102,57
0,595	103,32
0,633	104,39
0,669	105,47
0,707	106,41
0,746	107,57
0,784	108,60
0,825	109,88
0,866	111,30
0,906	112,48
0,949	114,08
0,988	115,60
1,029	116,94
1,068	118,59
1,109	120,40
1,150	121,83
1,191	123,72
1,232	125,22
1,271	127,25
1,308	129,31
1,346	131,06
1,384	133,32
1,420	135,68
1,458	137,53
1,494	140,06
1,528	142,65
1,563	144,66
1,594	147,04
1,626	149,74
1,656	151,89
1,685	154,45
1,714	156,66
1,742	159,19
1,767	161,93
1,792	164,03
1,817	166,63
1,841	168,97
1,861	170,95
1,882	173,32
1,899	175,84
1,916	177,75
1,931	179,88
1,945	181,86
1,957	183,40
1,968	185,33
1,978	186,98
1,985	188,13
1,992	189,45
1,996	190,64
2,000	191,55
2,003	192,45
2,003	193,05
2,003	193,60
2,001	194,07
1,998	194,30
1,993	194,44
1,985	194,33
1,978	194,22
1,967	193,75
1,956	193,14
1,943	192,55
1,927	191,64
1,912	190,60
1,894	189,67
1,876	188,39
1,855	187,04
1,833	185,79
1,811	184,34
1,788	182,66
1,762	181,33
1,736	179,64
1,709	177,89
1,679	176,41
1,648	174,48
1,618	172,93
1,587	170,73
1,554	168,74
1,521	166,90
1,486	164,76
1,450	162,57
1,414	160,70
1,376	158,41
1,338	156,03
1,301	154,17
1,261	151,76
1,224	149,29
1,184	147,44
1,144	145,06
1,103	142,77
1,062	140,93
1,021	138,61
0,980	136,30
0,939	134,42
0,900	132,30
0,858	130,16
0,818	128,30
0,778	126,27
0,738	124,63
0,699	122,68
0,661	120,80
0,622	119,37
0,584	117,55
0,548	115,78
0,512	114,54
0,478	112,98
0,443	111,51
0,410	110,24
0,379	108,87
0,347	107,68
0,317	106,45
0,287	105,24
0,259	104,34
0,232	103,27
0,207	102,13
0,184	101,37
0,162	100,46
0,140	99,61
0,121	98,99
0,102	98,16
0,085	97,62
0,071	96,92
0,058	96,28
0,046	95,85
0,033	95,32
0,024	94,84
0,016	94,48
0,009	94,09
0,005	93,72
0,002	93,48
0,000	93,27
-0,002	93,12
-0,002	92,94
0,000	92,84
0,005	92,77
0,011	92,71
0,017	92,71
0,027	92,79
0,036	92,86
0,047	92,94
0,060	93,09
0,074	93,25
0,090	93,45
0,107	93,71
0,126	93,99
0,146	94,22
0,168	94,60
0,190	95,04
0,215	95,35
0,240	95,86
0,267	96,39
0,294	96,89
0,322	97,44
0,353	97,99
0,385	98,63
0,416	99,39
0,449	100,00
0,484	100,81
0,518	101,66
0,554	102,42
0,592	103,39
0,630	104,39
0,668	105,28
0,705	106,45
0,743	107,69
0,782	108,68
0,822	110,01
0,862	111,16
0,905	112,62
0,946	114,13
0,986	115,45
1,026	117,10
1,067	118,76
1,106	120,18
1,148	121,97
1,189	123,76
1,230	125,31
1,268	127,31
1,305	128,97
1,343	131,12
1,381	133,41
1,417	135,31
1,455	137,68
1,491	140,14
1,527	142,12
1,560	144,64
1,593	147,28
1,623	149,35
1,654	151,89
1,684	154,52
1,712	156,65
1,740	159,35
1,767	161,91
1,792	163,91
1,816	166,48
1,839	168,56
1,860	170,92
1,880	173,53
1,898	175,39
1,915	177,59
1,929	179,85
1,943	181,58
1,957	183,57
1,968	185,35
1,978	186,70
1,985	188,21
1,990	189,53
1,996	190,57
2,000	191,54
2,003	192,50
2,003	192,99
2,003	193,76
2,001	194,00
1,998	194,28
1,993	194,48
1,987	194,43
1,978	194,20
1,968	193,87
1,956	193,43
1,943	192,73
1,929	191,91
1,913	191,06
1,896	189,92
1,877	188,57
1,857	187,51
1,835	186,12
1,813	184,47
1,789	183,24
1,766	181,52
1,739	179,73
1,711	178,29
1,681	176,39
1,651	175,01
1,621	173,04
1,590	171,11
1,558	169,39
1,524	167,27
1,489	165,19
1,453	163,39
1,417	161,16
1,379	158,76
1,341	157,03
1,304	154,54
1,266	152,27
1,227	150,20
1,188	147,75
1,147	145,52
1,106	143,53
1,065	141,20
1,026	138,95
0,985	137,09
0,944	134,64
0,903	132,51
0,862	130,64
0,822	128,56
0,782	126,86
0,743	124,81
0,704	122,86
0,664	121,27
0,625	119,48
0,587	117,64
0,551	116,32
0,515	114,60
0,481	113,12
0,446	111,84
0,413	110,31
0,380	109,26
0,350	107,89
0,320	106,57
0,291	105,70
0,262	104,43
0,236	103,34
0,210	102,55
0,185	101,54
0,163	100,60
0,141	99,83
0,123	98,99
0,104	98,30
0,088	97,70
0,072	97,01
0,058	96,54
0,046	95,94
0,035	95,42
0,025	95,07
0,017	94,66
0,011	94,26
0,005	93,94
0,002	93,62
0,000	93,39
-0,002	93,12
-0,002	92,99
0,000	92,87
0,005	92,71
0,011	92,65
0,017	92,59
0,025	92,57
0,035	92,61
0,046	92,68
0,058	92,80
0,072	92,93
0,088	93,09
0,107	93,33
0,124	93,56
0,145	93,89
0,165	94,25
0,188	94,58
0,212	95,07
0,239	95,56
0,264	95,96
0,292	96,56
0,320	97,18
0,350	97,67
0,380	98,37
0,413	98,98
0,446	99,70
0,481	100,53
0,515	101,22
0,551	102,10
0,587	103,08
0,627	103,88
0,664	104,97
0,702	105,86
0,740	107,14
0,778	108,37
0,818	109,50
0,859	110,86
0,900	112,33
0,942	113,58
0,982	115,10
1,023	116,83
1,063	118,13
1,103	119,88
1,144	121,65
1,186	123,12
1,225	125,03
1,264	126,57
1,304	128,57
1,340	130,79
1,378	132,61
1,414	134,91
1,451	137,34
1,488	139,38
1,524	141,92
1,558	144,38
1,591	146,54
1,621	149,10
1,651	151,17
1,681	153,86
1,709	156,48
1,737	158,54
1,764	161,14
1,791	163,75
1,814	165,71
1,836	168,37
1,858	170,79
1,879	172,78
1,896	175,21
1,913	177,41
1,929	179,29
1,943	181,45
1,956	183,40
1,967	184,82
1,976	186,55
1,984	188,02
1,990	189,12
1,995	190,44
2,000	191,34
2,003	192,21
2,003	192,88
2,003	193,46
2,003	193,81
2,000	194,23
1,993	194,22
1,987	194,28
1,979	194,17
1,968	193,79
1,957	193,22
1,943	192,58
1,931	191,77
1,915	190,82
1,898	189,67
1,879	188,71
1,858	187,30
1,836	186,13
1,814	184,62
1,791	183,02
1,767	181,66
1,740	179,93
1,712	178,06
1,684	176,60
1,652	174,64
1,623	172,74
1,591	171,01
1,558	168,97
1,527	166,87
1,492	165,15
1,456	162,90
1,418	160,67
1,381	158,91
1,343	156,51
1,305	154,04
1,268	152,22
1,228	149,78
1,189	147,78
1,150	145,53
1,109	143,13
1,068	141,24
1,026	138,89
0,986	136,63
0,946	134,84
0,905	132,63
0,864	130,37
0,823	128,62
0,784	126,49
0,743	124,50
0,705	122,98
0,666	121,08
0,628	119,21
0,589	117,85
0,553	116,07
0,517	114,83
0,482	113,25
0,448	111,71
0,415	110,56
0,382	109,14
0,352	107,76
0,320	106,80
0,292	105,59
0,264	104,38
0,237	103,53
0,210	102,47
0,187	101,67
0,165	100,74
0,143	99,93
0,123	99,20
0,105	98,44
0,088	97,75
0,072	97,20
0,060	96,55
0,047	95,97
0,035	95,55
0,025	95,06
0,017	94,71
0,009	94,28
0,005	93,89
0,002	93,65
0,000	93,48
-0,002	93,24
-0,002	93,12
0,000	92,94
0,005	92,89
0,009	92,89
0,017	92,91
0,025	92,92
0,033	92,97
0,046	93,05
0,057	93,14
0,072	93,28
0,088	93,48
0,105	93,68
0,124	93,91
0,143	94,21
0,165	94,54
0,188	94,95
0,212	95,35
0,237	95,77
0,264	96,31
0,291	96,78
0,319	97,36
0,349	98,06
0,380	98,58
0,413	99,30
0,446	100,08
0,479	100,77
0,515	101,57
0,551	102,46
0,587	103,21
0,625	104,24
0,663	105,12
0,701	106,24
0,738	107,47
0,778	108,45
0,818	109,77
0,859	111,22
0,900	112,43
0,941	113,90
0,980	115,45
1,021	116,81
1,062	118,50
1,103	119,87
1,144	121,60
1,184	123,45
1,225	124,96
1,263	126,92
1,302	129,03
1,338	130,74
1,376	133,05
1,414	135,32
1,451	137,24
1,488	139,68
1,524	142,25
1,557	144,27
1,588	146,89
1,619	148,82
1,649	151,58
1,679	154,22
1,709	156,29
1,737	158,92
1,764	161,48
1,789	163,45
1,813	166,18
1,836	168,63
1,858	170,67
1,879	173,23
1,896	175,48
1,913	177,41
1,927	179,59
1,943	181,69
1,956	183,26
1,967	185,05
1,976	186,82
1,984	188,03
1,990	189,39
1,995	190,56
2,000	191,50
2,003	192,45
2,003	192,92
2,003	193,59
2,003	194,01
2,000	194,29
1,995	194,34
1,987	194,34
1,979	194,13
1,968	193,80
1,957	193,31
1,945	192,78
1,931	191,94
1,915	190,92
1,899	190,03
1,880	188,75
1,860	187,42
1,838	186,22
1,816	184,71
1,792	183,32
1,767	181,59
1,740	179,82
1,712	178,42
1,684	176,55
1,654	174,60
1,623	173,04
1,593	171,11
1,560	169,05
1,527	167,36
1,492	165,22
1,456	163,05
1,418	161,21
1,382	158,94
1,345	156,68
1,307	154,73
1,269	152,28
1,230	149,92
1,191	147,88
1,150	145,74
1,109	143,32
1,068	141,43
1,029	139,07
0,988	137,17
0,949	134,97
0,906	132,72
0,866	130,87
0,825	128,65
0,784	126,57
0,745	124,96
0,705	123,03
0,668	120,93
0,628	119,58
0,592	117,82
0,554	116,20
0,518	114,71
0,482	113,20
0,448	111,96
0,415	110,47
